book,subject,object,sub_sentence,verb,sentence,sub_sent_score,verb_score,sent_score,sent_loc,sub_sent_vader,sent_vader,verb_vader,pair,title
harry potter book 1,Dudley,Harry,Dudley asked Harry dully,asked,Dudley asked Harry dully late that afternoon .,-0.9752506203949451,0.9990212917327881,-0.6895972192287445,14376.0,-0.2732,-0.2732,0.0,"{'Harry', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Dudley,Harry,Dudley told Harry,told,"Its Monday , Dudley told Harry .",0.08728456497192383,-0.13295644521713257,0.0585557222366333,14422.0,0.0,0.0,0.0,"{'Harry', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Dudley,Harry,Harryd spent Harry life being clouted by Dudley,clouted,"Harryd spent Harry life being clouted by Dudley , and bullied by Aunt Petunia and Hagrid ;",-0.9663804769515991,-0.997699266532436,-0.9318979680538177,19374.0,0.0,-0.6249,0.0,"{'Harry', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Dudley,Harry,"Harryd once defeated the greatest sorcerer in the world , how come Dudley had always been able to kick",kick,"If Harryd once defeated the greatest sorcerer in the world , how come Dudley had always been able to kick Harry around like a football ?",0.3915313482284546,0.9993274211883545,-0.9973312288057059,19424.0,0.2732,0.5574,0.0,"{'Harry', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Dudley,Harry,Dudley had hit Harry,hit,"and the very last time Dudley had hit Harry , had nt Dudley got Dudley revenge , without even realizing Dudley was doing it ?",-0.9986435394966975,0.999683141708374,-0.9871355025097728,19593.0,0.0,-0.5267,0.0,"{'Harry', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Dudley,Harry,Dudley to think Harry liked Harry,think,"Harry had always been last to be chosen , not because Harry was no good , but because Harry wanted Dudley to think Harry liked Harry .",-0.9992961115785874,0.999706506729126,-0.9016371071338654,39828.0,0.4215,0.4583,0.0,"{'Harry', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Dudley,"Dumbledore picked up Dumbledore briefcase , pecked Harry on the cheek , and tried to kiss Dudley good - bye",tried,"At half past eight , Dumbledore picked up Dumbledore briefcase , pecked Harry on the cheek , and tried to kiss Dudley good - bye but missed , because Dudley was now having a tantrum and throwing Dudley cereal at the walls .",-0.9745350740849972,0.9995204210281372,-0.9921164913102984,412.0,0.6908,-0.5647,0.0,"{'Dumbledore', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Dudley,"Dumbledore picked up Dumbledore briefcase , pecked Harry on the cheek , and tried to kiss Dudley",kiss,"At half past eight , Dumbledore picked up Dumbledore briefcase , pecked Harry on the cheek , and tried to kiss Dudley good - bye but missed , because Dudley was now having a tantrum and throwing Dudley cereal at the walls .",-0.33731186389923096,0.9997141361236572,-0.9921164913102984,412.0,0.4215,-0.5647,0.4215,"{'Dumbledore', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Dudley,"Dumbledore said , as casually as Dumbledore could , Harry - Harryd be about Dudleys age now , would nt Harry",said,"Instead Dumbledore said , as casually as Dumbledore could , Harry - Harryd be about Dudleys age now , would nt Harry ?",-0.5379416644573212,0.9940192699432373,-0.23988455533981323,2282.0,0.1779,0.1779,0.0,"{'Dumbledore', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Hagrid,Dumbledore let Hagrid stay on as Harry,let,But Dumbledore let Hagrid stay on as Harry .,-0.9634393863379955,0.9996669292449951,-0.9902769885957241,20231.0,0.0,0.0,0.0,"{'Hagrid', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore could nt bear people who dressed in funny clothes - the getups you saw on Harry,bear,Dumbledore could nt bear people who dressed in funny clothes - the getups you saw on Harry !,-0.9835016410797834,0.9997329711914062,-0.9536275155842304,733.0,0.4404,0.4926,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore was enraged to see that a couple of Harry were nt young at all,see,Dumbledore was enraged to see that a couple of Harry were nt young at all ;,-0.9990391472820193,0.9997556209564209,-0.998870677431114,793.0,-0.4019,-0.4019,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledored never even seen Harry,even,Dumbledored never even seen Harry .,-0.9992913404712453,0.9996098279953003,-0.9992113811895251,1306.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore did nt blame Harry,blame,Dumbledore did nt blame Harry - if Dumbledored had a sister like that .,-0.9820891320705414,-0.9995075220940635,-0.9723241571336985,1346.0,-0.34,0.0258,-0.34,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore wondered whether Dumbledore dared tell Harry Dumbledored heard the name Potter,wondered,Dumbledore wondered whether Dumbledore dared tell Harry Dumbledored heard the name Potter .,-0.9130287691950798,0.1841588020324707,-0.915873572230339,2255.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,"Dumbledore said , as casually as Dumbledore could , Harry - Harryd be about Dudleys age now , would nt Harry",said,"Instead Dumbledore said , as casually as Dumbledore could , Harry - Harryd be about Dudleys age now , would nt Harry ?",-0.5379416644573212,0.9940192699432373,-0.23988455533981323,2282.0,0.1779,0.1779,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore went to find Harry,find,Dumbledore went to find Harry .,0.997205376625061,0.9998013973236084,0.9943782091140747,4047.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore could nt kill Harry,kill,Dumbledore could nt kill Harry .,-0.8401618450880051,-0.9993694658624008,-0.8226961046457291,4183.0,-0.6908,-0.6908,-0.6908,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Harryre saying that when Dumbledore could nt kill,kill,"No one knows why , or how , but Harryre saying that when Dumbledore could nt kill Harry , Voldemorts power somehow broke - and that s why he s gone .",-0.9107007160782814,-0.9993694658624008,-0.9605885408818722,4192.0,-0.6908,-0.9161,-0.6908,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledoreve come to bring Harry,bring,Dumbledoreve come to bring Harry to Harry aunt and uncle .,0.9996401071548462,0.9998033046722412,0.9990754127502441,4465.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore cloak suddenly as though Hermione thought Dumbledore might be hiding Harry,hiding,Hermione eyed Dumbledore cloak suddenly as though Hermione thought Dumbledore might be hiding Harry underneath it .,-0.429455041885376,-0.9988126911921427,-0.04442328214645386,4837.0,-0.296,-0.296,-0.296,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,"Dumbledore - house was almost destroyed , but Dumbledore got Harry",got,"No , Dumbledore - house was almost destroyed , but Dumbledore got Harry out all right before the Muggles started swarminaround .",0.9943044185638428,0.9997484683990479,0.9762150049209595,5170.0,-0.2391,-0.3723,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore took Harry,took,Dumbledore took Harry in Dumbledore arms and turned toward the Dursleys house .,-0.997440250357613,0.18744385242462158,0.9973981380462646,5349.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore laid Harry,laid,"Dumbledore laid Harry gently on the doorstep , took a letter out of Dumbledore cloak , tucked it inside Harrys blankets , and then came back to the other two .",0.38569676876068115,0.6506093740463257,0.9070110321044922,5547.0,0.0,0.4588,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore let Hagrid stay on as Harry,let,But Dumbledore let Hagrid stay on as Harry .,-0.9634393863379955,0.9996669292449951,-0.9902769885957241,20231.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Harry just hope Dumbledore believes,believes,Harry just hope Dumbledore believes Harry .,0.9888168573379517,0.9997985363006592,0.8370283842086792,88488.0,0.4404,0.4404,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore realizing what Harrym up to,realizing,But how can Harry look without Dumbledore realizing what Harrym up to ?,0.8734842538833618,0.999661922454834,-0.07576030492782593,96858.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore ignored Harry,ignored,Dumbledore ignored Harry .,-0.996279061306268,-0.9943760181777179,-0.9943288336507976,96908.0,-0.3182,-0.3182,-0.3182,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,"Sir , quick - Calm Harry , Harry , Harry are a little behind the times , said Dumbledore",said,"Sir , quick - Calm Harry , Harry , Harry are a little behind the times , said Dumbledore .",-0.19414973258972168,0.9940192699432373,-0.26891201734542847,98378.0,0.3182,0.3182,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,"Tokens from Harry friends and admirers , said Dumbledore",said,"Tokens from Harry friends and admirers , said Dumbledore , beaming .",0.9989017248153687,0.9940192699432373,0.9994238615036011,98482.0,0.7003,0.7003,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore did not manage to take it from Harry,manage,Dumbledore did not manage to take it from Harry .,-0.9891475029289722,0.9988864660263062,-0.9817030522972345,98630.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore smiled at the look of amazement on Harrys face,smiled,Dumbledore smiled at the look of amazement on Harrys face .,0.9996652603149414,0.9997587203979492,0.999642014503479,98903.0,0.7906,0.7906,0.5423,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,"Dumbledore when Harry met Dumbledore in the entrance hall - Dumbledore already knew - Dumbledore just said , ‘ Harrys gone after Dumbledore , has nt Harry",said,"Hermione brought Ron round - that took a while - and Harry were dashing up to the owlery to contact Dumbledore when Harry met Dumbledore in the entrance hall - Dumbledore already knew - Dumbledore just said , ‘ Harrys gone after Dumbledore , has nt Harry ?",-0.9619807191193104,0.9940192699432373,-0.8388145267963409,100513.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore sort of wanted to give Harry a chance,sort of,Harry think Dumbledore sort of wanted to give Harry a chance .,0.9969840049743652,0.9880728721618652,0.9694461822509766,100653.0,0.25,0.25,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore had a pretty good idea Harry were going to try,had,"Harry reckon Dumbledore had a pretty good idea Harry were going to try , and instead of stopping Harry , Dumbledore just taught Harry enough to help .",-0.9891535229980946,0.9996227025985718,0.3564736843109131,100681.0,0.7269,0.802,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,"Harry reckon Dumbledore had a pretty good idea Harry were going to try , and instead of stopping",stopping,"Harry reckon Dumbledore had a pretty good idea Harry were going to try , and instead of stopping Harry , Dumbledore just taught Harry enough to help .",-0.7434325218200684,-0.9805092997848988,0.3564736843109131,100681.0,0.6705,0.802,-0.1531,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore let Harry find out how the mirror worked,let,Harry do nt think it was an accident Dumbledore let Harry find out how the mirror worked .,0.8985320329666138,0.9996669292449951,0.6881089210510254,100709.0,0.0,-0.4767,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Its almost like Dumbledore thought Harry had the right to face Voldemort if Harry could,thought,Its almost like Dumbledore thought Harry had the right to face Voldemort if Harry could .,-0.8380271345376968,0.9996993541717529,-0.8094117343425751,100728.0,0.2975,0.2975,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Professor Dumbledore says Harry are to be allowed to go,says,"Professor Dumbledore says Harry are to be allowed to go , Harry said sniffily , as though in Harry opinion Dumbledore did nt realize how risky feasts could be .",0.9929344654083252,0.9950994253158569,-0.6679781377315521,100900.0,0.0,-0.2023,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Harry,Dumbledore shoulda sacked Harry,sacked,"Course , Dumbledore shoulda sacked Harry instead - anyway , got y eh this .",-0.9994501405162737,-0.9994243116816506,-0.6217683553695679,101310.0,0.0,0.0,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Hermione,Dumbledore reached out and patted Hermione,patted,Dumbledore reached out and patted Hermione on the shoulder .,0.9986730813980103,0.9799736738204956,0.9988678693771362,4116.0,0.1027,0.1027,0.0,"{'Hermione', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Hermione,"Dumbledore suppose it was he who told Hermione Dumbledored be here , by the way",suppose,"Dumbledore suppose it was he who told Hermione Dumbledored be here , by the way ?",-0.9813266210258007,0.9912213087081909,-0.9949513487517834,4414.0,0.0,0.0,0.0,"{'Hermione', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Hermione,Dumbledore shall see Hermione,see,"Dumbledore shall see Hermione soon , Dumbledore expect , Hermione , said Dumbledore , nodding to Hermione .",0.9967914819717407,0.9997556209564209,0.9253726005554199,5729.0,0.0,0.0,0.0,"{'Hermione', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Dumbledore,Hermione,Dumbledore meant Hermione to do it,meant,DHermione think Dumbledore meant Hermione to do it ?,0.4990353584289551,0.9997680187225342,-0.9592247977852821,100574.0,0.0,0.0,0.0,"{'Hermione', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,Hagrid ruffled Dudleys hair,ruffled,Hagrid ruffled Dudleys hair .,-0.9174045771360397,0.9682837724685669,-0.8415941596031189,7268.0,0.0,0.0,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,"Harry and Hagrid watched Dudley unwrap the racing bike , a video camera , a remote control airplane , sixteen new computer games , and a VCR",watched,"At that moment the telephone rang and Harry went to answer it while Harry and Hagrid watched Dudley unwrap the racing bike , a video camera , a remote control airplane , sixteen new computer games , and a VCR .",-0.6422034800052643,0.9997744560241699,-0.574172705411911,7276.0,0.0,0.0,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,Hagrid looked at Dudley in Dudley new knickerbockers,looked,"As Hagrid looked at Dudley in Dudley new knickerbockers , Hagrid said gruffly that it was the proudest moment of Hagrid life .",-0.7442637979984283,0.9936122894287109,0.9989093542098999,10890.0,0.0,0.5574,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,"Hagrid , and Hagrid took both Harry and Dudley",took,"roared Hagrid , and Hagrid took both Harry and Dudley by the scruffs of Harry necks and threw Harry into the hall , slamming the kitchen door behind Harry .",-0.9983652125811204,0.18744385242462158,-0.9597124457359314,11952.0,0.0,0.0,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,"Hagrid , who seemed to be trying to be nice to Harry , made Dudley go and get it",made,"When the mail arrived , Hagrid , who seemed to be trying to be nice to Harry , made Dudley go and get it .",-0.6751130819320679,0.9997553825378418,-0.8042326718568802,12820.0,0.4215,0.4215,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,Hagrid had to wrestle Dudley,wrestle,"Hagrid had to wrestle Dudley to the ground to get the letter from Dudley , which was made difficult by the fact that Harry had grabbed Hagrid around the neck from behind .",-0.7073073983192444,0.9965711832046509,-0.9418030492961407,12912.0,0.0,-0.3612,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,Hagrid had hit Dudley round the head,hit,"Hagrid had hit Dudley round the head for holding Harry up while Dudley tried to pack Dudley television , VCR , and computer in Dudley sports bag .",-0.9988442648900673,0.999683141708374,-0.9979763745795935,13904.0,0.0,0.0,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,"Budge up , Dudley , said Hagrid",said,"Budge up , Dudley , said Hagrid .",0.42187392711639404,0.9940192699432373,0.2971971035003662,15570.0,0.0,0.0,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,"Hagrid said sharply , Do nt touch anything Hagrid gives Dudley , Dudley",said,"Hagrid said sharply , Do nt touch anything Hagrid gives Dudley , Dudley .",-0.7178007066249847,0.9940192699432373,-0.6387057304382324,16188.0,0.0,0.0,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,"Pulling Harry and Dudley into the other room , Hagrid",Pulling,"Pulling Harry and Dudley into the other room , Hagrid cast one last terrified look at Hagrid and slammed the door behind Harry .",-0.4515053629875183,0.9991213083267212,-0.7075261771678925,20005.0,0.0,-0.6124,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dudley,Hagrid suppose Dudley was so much like a pig anyway there was nt much left ter do,suppose,"Meant ter turn Dudley into a pig , but Hagrid suppose Dudley was so much like a pig anyway there was nt much left ter do .",-0.999381379398983,0.9912213087081909,-0.9990670658880845,20063.0,0.4173,0.5672,0.0,"{'Hagrid', 'Dudley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dursley,"Ah , shut up , Dursley , yeh great prune , said Hagrid",said,"Ah , shut up , Dursley , yeh great prune , said Hagrid ;",-0.9737170711159706,0.9940192699432373,-0.9825381767004728,15709.0,0.6249,0.6249,0.0,"{'Hagrid', 'Dursley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dursley,"Pointing this at Hagrid like a sword , Hagrid said , Hagridm warning Hagrid , Dursley - Hagridm warning Hagrid - one more word",said,"Pointing this at Hagrid like a sword , Hagrid said , Hagridm warning Hagrid , Dursley - Hagridm warning Hagrid - one more word .",-0.8904923349618912,0.9940192699432373,-0.8595180213451385,18991.0,-0.3182,-0.3182,0.0,"{'Hagrid', 'Dursley'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid looked over the top of Hagrid newspaper and shouted that Harry needed a haircut,shouted,"About once a week , Hagrid looked over the top of Hagrid newspaper and shouted that Harry needed a haircut .",-0.9988530974369496,-0.9813675340265036,-0.9974811933934689,6852.0,0.2023,0.2023,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Harry could phone Harry , Hagrid suggested",suggested,"Harry could phone Harry , Hagrid suggested .",0.8510925769805908,0.9988155364990234,0.8669184446334839,7552.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Harry aunt and uncle had nt been able to think of anything else to do with Harry , but before they d left , Hagrid had taken",taken,"Harry aunt and uncle had nt been able to think of anything else to do with Harry , but before they d left , Hagrid had taken Harry aside .",-0.6622805893421173,-0.9995447757828515,-0.10864698886871338,8049.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Hagridm warning Harry , Hagrid had said , putting Hagrid large purple face right up close to Harrys , Hagridm warning Harry now , Harry - any funny business , anything at all - and Harryll be in that cupboard from now until Christmas",warning,"Hagridm warning Harry , Hagrid had said , putting Hagrid large purple face right up close to Harrys , Hagridm warning Harry now , Harry - any funny business , anything at all - and Harryll be in that cupboard from now until Christmas .",-0.6731716990470886,-0.9993545426987112,-0.6636286377906799,8082.0,-0.2263,-0.2263,-0.34,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagridm warning Harry,warning,"Hagridm warning Harry , Hagrid had said , putting Hagrid large purple face right up close to Harrys , Hagridm warning Harry now , Harry - any funny business , anything at all - and Harryll be in that cupboard from now until Christmas .",-0.8258285522460938,-0.9993545426987112,-0.6636286377906799,8082.0,-0.34,-0.2263,-0.34,"{'Hagrid', 'Harry'}",Harry Potter Book 1
