book,subject,object,sub_sentence,verb,sentence,sub_sent_score,verb_score,sent_score,sent_loc,sub_sent_vader,sent_vader,verb_vader,pair,title
huckleberry_finn,Aunt Sally,Boggs,Aunt Sally took and dusted Boggs both,dusted,"So Aunt Sally took and dusted Boggs both with the hickry , and Boggs was as much as two hours catching another fifteen or sixteen , drat that meddlesome cub , and Boggs warnt the likeliest , nuther , because the first haul was the pick of the flock .",-0.07501471042633057,-0.3206530809402466,-0.6543113589286804,131280.0,0.0,0.0,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,"Aunt Sally despised snakes , be the breed what they might , and Aunt Sally could nt stand them no way Boggs could fix it",stand,"Aunt Sally despised snakes , be the breed what they might , and Aunt Sally could nt stand them no way Boggs could fix it ;",-0.9947570678777993,0.9996148347854614,-0.9930967134423554,131686.0,-0.5994,-0.5994,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,if Aunt Sally turned over and found one in bed Aunt Sally would scramble out and lift a howl that Boggs would think the house was afire,if Aunt Sally turned over and found one in bed,And if Aunt Sally turned over and found one in bed Aunt Sally would scramble out and lift a howl that Boggs would think the house was afire .,-0.057487547397613525,-0.49774426221847534,-0.10226058959960938,131780.0,0.0,0.0,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,Aunt Sally was setting thinking about something Boggs could touch Aunt Sally on the back of Aunt Sally neck with a feather and Aunt Sally would jump right out of Aunt Sally stockings,setting,when Aunt Sally was setting thinking about something Boggs could touch Aunt Sally on the back of Aunt Sally neck with a feather and Aunt Sally would jump right out of Aunt Sally stockings .,0.9106712341308594,0.9996671676635742,0.8951370716094971,131867.0,0.0,0.0,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,Aunt Sally was setting thinking about something Boggs could touch Aunt Sally on the back of Aunt Sally neck with a feather and Aunt Sally would jump right out of Aunt Sally stockings,thinking,when Aunt Sally was setting thinking about something Boggs could touch Aunt Sally on the back of Aunt Sally neck with a feather and Aunt Sally would jump right out of Aunt Sally stockings .,0.9106712341308594,0.9997856616973877,0.8951370716094971,131867.0,0.0,0.0,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,"Aunt Sally way , and Aunt Sally allowed these lickings warnt nothing to what Aunt Sally would do if Boggs ever loaded up the place again with them",allowed,"Boggs got a licking every time one of Boggs snakes come in Aunt Sally way , and Aunt Sally allowed these lickings warnt nothing to what Aunt Sally would do if Boggs ever loaded up the place again with them .",-0.863668218255043,0.9994288682937622,-0.8691401481628418,131924.0,0.0,0.0,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,Aunt Sally see that truck Aunt Sally thought Boggsd lost Tom,see,"for lucks against Boggs , and it never rains but it pours , and when Aunt Sally see that truck Aunt Sally thought Boggsd lost Tom , for Aunt Sally knowed by the color and all it was just like Tom brains would be if-- Dear , dear , whydnt Tom _ tell _ Aunt Sally that was what Tomd been down there for , Aunt Sally would nt a cared .",-0.8787669911980629,0.9997556209564209,-0.7972825616598129,135075.0,-0.3182,0.9118,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,Aunt Sally see that truck Aunt Sally thought Boggsd lost Tom,thought,"for lucks against Boggs , and it never rains but it pours , and when Aunt Sally see that truck Aunt Sally thought Boggsd lost Tom , for Aunt Sally knowed by the color and all it was just like Tom brains would be if-- Dear , dear , whydnt Tom _ tell _ Aunt Sally that was what Tomd been down there for , Aunt Sally would nt a cared .",-0.8787669911980629,0.9996993541717529,-0.7972825616598129,135075.0,-0.3182,0.9118,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,"Aunt Sally motioned Tom to be still , and set down by Tom , and begun to whisper , and said Boggs could all be joyful now , because all the symptoms was first - rate , and Boggsd been sleeping like that for ever so long , and looking better and peacefuller all the time , and ten to one Boggsd wake up in Boggs right mind",said,"Aunt Sally motioned Tom to be still , and set down by Tom , and begun to whisper , and said Boggs could all be joyful now , because all the symptoms was first - rate , and Boggsd been sleeping like that for ever so long , and looking better and peacefuller all the time , and ten to one Boggsd wake up in Boggs right mind .",0.7767789363861084,0.9940192699432373,0.7906152009963989,142497.0,0.9042,0.9042,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,"Boggsd got a start , and Aunt Sally never checked",checked,"Boggsd got a start , and Aunt Sally never checked Boggs up , just set and stared and stared , and let Boggs clip along , and Tom see it warnt no use for _ Tom _ to put in .",-0.99054488632828,0.999545693397522,-0.9992898092605174,142851.0,0.0,-0.296,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,"Aunt Sally never checked Boggs up , just set and stared and stared , and let Boggs clip along",let,"Boggsd got a start , and Aunt Sally never checked Boggs up , just set and stared and stared , and let Boggs clip along , and Tom see it warnt no use for _ Tom _ to put in .",-0.9579890742897987,0.9996669292449951,-0.9992898092605174,142851.0,0.0,-0.296,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,Aunt Sally was ashamed Aunt Sally ever was going to sell Boggs down the river,sell,"Old Miss Watson died two months ago , and Aunt Sally was ashamed Aunt Sally ever was going to sell Boggs down the river , and _ said _ so ;",-0.9993866805452853,0.9872978925704956,-0.998757614637725,143739.0,-0.4767,-0.8074,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,Aunt Sally set Boggs,set,and Aunt Sally set Boggs free in Aunt Sally will .,0.9893144369125366,0.9997456073760986,0.5177963972091675,143768.0,0.0,0.5106,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Boggs,"Aunt Sally might have expected it , letting Tom go off that way without Boggs to watch Tom",letting,"Aunt Sally might have expected it , letting Tom go off that way without Boggs to watch Tom .",-0.9975142918992788,0.9979609251022339,-0.9971422487869859,144520.0,0.0,0.0,0.0,"{'Boggs', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Jim,Aunt Sally said Tom was right about old Miss Watson setting Jim free in Aunt Sally will,said,And Tom Aunt Polly Aunt Sally said Tom was right about old Miss Watson setting Jim free in Aunt Sally will ;,0.9959489107131958,0.9940192699432373,0.9873520135879517,144404.0,0.4019,0.4019,0.0,"{'Jim', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Jim,Aunt Sally and Uncle Silas and Aunt Sally found out how good Jim helped the doctor nurse Tom,found,"Boggs had Jim out of the chains in no time , and when Aunt Sally and Uncle Silas and Aunt Sally found out how good Jim helped the doctor nurse Tom , they made a heap of fuss over Jim , and fixed Jim up prime , and give Jim all Jim wanted to eat , and a good time , and nothing to do .",0.9997076988220215,0.9997963905334473,0.9893664121627808,145092.0,0.4404,0.5574,0.0,"{'Jim', 'Aunt Sally'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sallyve already toldem to put on another plate when Aunt Sally see Tom coming,toldem,"And , besides , Aunt Sallyve already toldem to put on another plate when Aunt Sally see Tom coming ;",-0.5488571226596832,-0.9951124642975628,-0.9982516694581136,112522.0,0.0,0.0,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sallyve already toldem to put on another plate when Aunt Sally see Tom coming,see,"And , besides , Aunt Sallyve already toldem to put on another plate when Aunt Sally see Tom coming ;",-0.5488571226596832,0.9997556209564209,-0.9982516694581136,112522.0,0.0,0.0,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally took up the spinning stick , and it looked like it was all Aunt Sally could do to keep from giving Tom a crack with it",keep,"Aunt Sally took up the spinning stick , and it looked like it was all Aunt Sally could do to keep from giving Tom a crack with it .",0.17957401275634766,0.9997177124023438,0.16467797756195068,112830.0,0.5994,0.5994,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally eyes snapped , and Aunt Sally fingers worked like Aunt Sally wanted to scratch Tom",wanted,"and Aunt Sally eyes snapped , and Aunt Sally fingers worked like Aunt Sally wanted to scratch Tom ;",-0.9272377267479897,0.9997777938842773,-0.927607960999012,112953.0,0.3612,0.3612,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally eyes snapped , and Aunt Sally fingers worked like Aunt Sally wanted to scratch Tom",scratch,"and Aunt Sally eyes snapped , and Aunt Sally fingers worked like Aunt Sally wanted to scratch Tom ;",-0.9272377267479897,-0.9994485744391568,-0.927607960999012,112953.0,0.3612,0.3612,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sally shd _ reckon _ Tom wo nt,reckon,"Well , Aunt Sally shd _ reckon _ Tom wo nt !",-0.9984121634624898,0.9976633787155151,-0.9992576372460462,113102.0,0.0,0.3382,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Tom wo nt ever do it again-- till Aunt Sally ask,ask,Tom wo nt ever do it again-- till Aunt Sally ask Tom .,-0.6195945739746094,0.9991236925125122,-0.4702867269515991,113129.0,0.0,0.0,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sally _ ask _ Tom,ask,Till Aunt Sally _ ask _ Tom !,0.9935945272445679,0.9991236925125122,0.9869422912597656,113144.0,0.0,0.0,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,ever Aunt Sally ask Tom-- or the likes of Tom,ask,Aunt Sally lay Tomll be the Methusalem - numskull of creation before ever Aunt Sally ask Tom-- or the likes of Tom .,0.9990818500518799,0.9991236925125122,-0.9986151364864781,113167.0,0.4215,0.5994,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"says : Tom , did nt _ Tom _ think Aunt Sallyd open out Aunt Sally arms and say , Tom-- Aunt Sally land",say,"Then Tom looks on around the same way to me , and says : Tom , did nt _ Tom _ think Aunt Sallyd open out Aunt Sally arms and say , Tom-- Aunt Sally land !",-0.32623791694641113,0.9461675882339478,0.40924060344696045,113308.0,0.0,0.0,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally says , breaking in and jumping for Tom , Tom , to fool a body so -- and was going to hug Tom",says,"Aunt Sally says , breaking in and jumping for Tom , Tom , to fool a body so -- and was going to hug Tom , but Tom fended Aunt Sally off , and says : No , not till Aunt Sallyve asked Tom first .",0.14801132678985596,0.9950994253158569,-0.2687915563583374,113355.0,0.0516,-0.4019,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Tom , Tom , to fool a body so -- and was going to hug Tom , but Tom fended Aunt Sally off , and says : No , not till Aunt Sallyve asked",asked,"Aunt Sally says , breaking in and jumping for Tom , Tom , to fool a body so -- and was going to hug Tom , but Tom fended Aunt Sally off , and says : No , not till Aunt Sallyve asked Tom first .",-0.46433693170547485,0.9990212917327881,-0.2687915563583374,113355.0,-0.4019,-0.4019,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally did nt lose no time , but asked Tom",asked,"So Aunt Sally did nt lose no time , but asked Tom ;",-0.226534903049469,0.9990212917327881,-0.5351315140724182,113408.0,-0.3506,-0.3506,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Tom had left it , so Tom took up the slab of corn - pone with it on , and blowed out Tom light , and started up stairs very stealthy , and got up to the main floor all right , but here comes Aunt Sally with a candle , and Tom clapped the truck in Tom hat , and clapped Tom hat on Tom head , and the next second Aunt Sally see",see,"The hunk of butter , big as a persons fist , was where Tom had left it , so Tom took up the slab of corn - pone with it on , and blowed out Tom light , and started up stairs very stealthy , and got up to the main floor all right , but here comes Aunt Sally with a candle , and Tom clapped the truck in Tom hat , and clapped Tom hat on Tom head , and the next second Aunt Sally see Tom ;",-0.4876088500022888,0.9997556209564209,-0.44094783067703247,134206.0,-0.0507,-0.0507,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sally says : Tom been down cellar,says,and Aunt Sally says : Tom been down cellar ?,-0.970441460609436,0.9950994253158569,-0.816776841878891,134297.0,0.0,0.0,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sally want to know what Tom been _ doing _ down there,know,"Tom , Aunt Sally want to know what Tom been _ doing _ down there .",0.5437027215957642,0.9997642040252686,0.8066421747207642,134388.0,0.0772,0.0772,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sallyd let Tom go now,let,"Tom reckoned Aunt Sallyd let Tom go now , and as a generl thing Aunt Sally would ;",-0.3563689589500427,0.9996669292449951,-0.7106840908527374,134426.0,0.0,0.0,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sally lay Ill find out what it is before IM done with Tom,find,"Tom been up to something Tom no business to , and Aunt Sally lay Ill find out what it is before IM done with Tom .",-0.9854577537626028,0.9998013973236084,-0.920496940612793,134500.0,-0.4215,-0.6124,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sally come and begun to ask Tom questions,begun,"At last Aunt Sally come and begun to ask Tom questions , but Tom _ could nt _ answer them straight , Tom did nt know which end of Tom was up ;",0.644721269607544,0.9994832277297974,-0.9907410303130746,134756.0,0.0,0.3291,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally Aunt Sally see it , and turns white as a sheet , and says : For the lands sake , what _ is _ the matter with Tom",says,"and a streak of butter come a - trickling down Tom forehead , and Aunt Sally Aunt Sally see it , and turns white as a sheet , and says : For the lands sake , what _ is _ the matter with Tom ?",-0.5190156698226929,0.9950994253158569,-0.38087594509124756,134940.0,0.0258,-0.0258,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sally snatches off Tom hat,snatches,"And Boggs runs to see , and Aunt Sally snatches off Tom hat , and out comes the bread and what was left of the butter , and Aunt Sally grabbed Tom , and hugged Tom , and says : Oh , what a turn Tom did give Aunt Sally !",-0.363240122795105,-0.38271641731262207,0.9589545726776123,135011.0,0.0,0.4574,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally snatches off Tom hat , and out comes the bread and what was left of the butter , and Aunt Sally grabbed",grabbed,"And Boggs runs to see , and Aunt Sally snatches off Tom hat , and out comes the bread and what was left of the butter , and Aunt Sally grabbed Tom , and hugged Tom , and says : Oh , what a turn Tom did give Aunt Sally !",-0.10517525672912598,0.9996112585067749,0.9589545726776123,135011.0,0.0,0.4574,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally snatches off Tom hat , and out comes the bread and what was left of the butter , and Aunt Sally grabbed Tom , and hugged",hugged,"And Boggs runs to see , and Aunt Sally snatches off Tom hat , and out comes the bread and what was left of the butter , and Aunt Sally grabbed Tom , and hugged Tom , and says : Oh , what a turn Tom did give Aunt Sally !",0.47373712062835693,0.9995607137680054,0.9589545726776123,135011.0,0.4019,0.4574,0.4019,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally snatches off Tom hat , and out comes the bread and what was left of the butter , and Aunt Sally grabbed Tom , and hugged Tom , and says : Oh , what a turn Tom did give Aunt Sally",says,"And Boggs runs to see , and Aunt Sally snatches off Tom hat , and out comes the bread and what was left of the butter , and Aunt Sally grabbed Tom , and hugged Tom , and says : Oh , what a turn Tom did give Aunt Sally !",0.7290865182876587,0.9950994253158569,0.9589545726776123,135011.0,0.4019,0.4574,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sally see that truck Aunt Sally thought Boggsd lost Tom,see,"for lucks against Boggs , and it never rains but it pours , and when Aunt Sally see that truck Aunt Sally thought Boggsd lost Tom , for Aunt Sally knowed by the color and all it was just like Tom brains would be if-- Dear , dear , whydnt Tom _ tell _ Aunt Sally that was what Tomd been down there for , Aunt Sally would nt a cared .",-0.8787669911980629,0.9997556209564209,-0.7972825616598129,135075.0,-0.3182,0.9118,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,Aunt Sally see that truck Aunt Sally thought Boggsd lost Tom,thought,"for lucks against Boggs , and it never rains but it pours , and when Aunt Sally see that truck Aunt Sally thought Boggsd lost Tom , for Aunt Sally knowed by the color and all it was just like Tom brains would be if-- Dear , dear , whydnt Tom _ tell _ Aunt Sally that was what Tomd been down there for , Aunt Sally would nt a cared .",-0.8787669911980629,0.9996993541717529,-0.7972825616598129,135075.0,-0.3182,0.9118,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Aunt Sally come up with Tom and fetched Aunt Sally candle , and tucked Tom in",fetched,"And then when Tom went up to bed Aunt Sally come up with Tom and fetched Aunt Sally candle , and tucked Tom in , and mothered Tom so good Tom felt mean , and like Tom could nt look Aunt Sally in the face ;",0.9906489849090576,0.5457181930541992,-0.24945777654647827,140286.0,0.0,0.7384,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
huckleberry_finn,Aunt Sally,Tom,"Tom went up to bed Aunt Sally come up with Tom and fetched Aunt Sally candle , and tucked",tucked,"And then when Tom went up to bed Aunt Sally come up with Tom and fetched Aunt Sally candle , and tucked Tom in , and mothered Tom so good Tom felt mean , and like Tom could nt look Aunt Sally in the face ;",0.7222630977630615,0.9881266355514526,-0.24945777654647827,140286.0,0.0,0.7384,0.0,"{'Aunt Sally', 'Tom'}",Adventures of Huckleberry Finn
