book,subject,object,sub_sentence,verb,sentence,sub_sent_score,verb_score,sent_score,sent_loc,sub_sent_vader,sent_vader,verb_vader,pair,title
harry potter book 1,Hagrid,Dumbledore,"Not a soul knows except me anDumbledore , said Hagrid",said,"Not a soul knows except me anDumbledore , said Hagrid proudly .",0.29847705364227295,0.9940192699432373,0.9970427751541138,76784.0,0.0,0.5574,0.0,"{'Hagrid', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dumbledore,Hagrid lets Dumbledore,lets,And Neville will play Quidditch for England before Hagrid lets Dumbledore down .,0.9972305297851562,0.9996522665023804,0.6009306907653809,87542.0,0.0,0.34,0.0,"{'Hagrid', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Hagrid,Dumbledore,Hagrid would never betray Dumbledore,betray,Hagrid would never betray Dumbledore .,0.996656060218811,-0.9971754336729646,0.9969828128814697,87675.0,0.5216,0.5216,-0.6369,"{'Hagrid', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid stared wildly at Harry,stared,Hagrid stared wildly at Harry .,0.9734810590744019,0.9856077432632446,0.9871561527252197,16653.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Hagrid ran his fingers through his hair , fixing Harry",fixing,"Hagrid ran his fingers through his hair , fixing Harry with a bewildered stare .",-0.5299215316772461,0.9996652603149414,-0.9040487334132195,16723.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid looked at Harry,looked,"Hagrid looked at Harry with warmth and respect blazing in his eyes , but Harry , instead of feeling pleased and proud , felt quite sure there had been a horrible mistake .",0.5573134422302246,0.9936122894287109,-0.9986611943459138,19329.0,0.0,0.8095,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Hagrid read his newspaper , the Daily Prophet Harry had learned from Uncle Vernon that people liked to be left alone while they did this",read,"Harry sat and thought about this while Hagrid read his newspaper , the Daily Prophet Harry had learned from Uncle Vernon that people liked to be left alone while they did this , but it was very difficult , he d never had so many questions in his life .",-0.9322605803608894,0.9979761838912964,0.08131146430969238,21459.0,0.2023,-0.5089,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Hagrid , clapping his great hand on Harrys shoulder and making Harrys knees buckle",making,"Ca nt , Tom , I m on Hogwarts business , said Hagrid , clapping his great hand on Harrys shoulder and making Harrys knees buckle .",0.5106163024902344,0.9997513294219971,0.07410097122192383,22685.0,0.8074,0.8074,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid grinned at Harry,grinned,Hagrid grinned at Harry .,0.9962978363037109,0.9993581771850586,0.9948880672454834,23313.0,0.2732,0.2732,0.2732,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid helped Harry pile some of it into a bag,helped,Hagrid helped Harry pile some of it into a bag .,-0.952288743108511,0.9997687339782715,-0.9345984011888504,24884.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Hagrid was standing there , grinning at Harry",grinning,"Hagrid was standing there , grinning at Harry and pointing at two large ice creams to show he could nt come in .",0.987175703048706,0.9997403621673584,-0.8970102295279503,25822.0,0.3612,0.3612,0.3612,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid almost had to drag Harry,drag,"Hagrid almost had to drag Harry away from Curses and Counter - curses - Bewitch Your Friends and Befuddle Your Enemies with the Latest Revenges : Hair Loss , Jelly - Legs , Tongue - Tying and Much , Much More - by Professor Vindictus Viridian .",-0.9769385475665331,-0.9995452442963142,-0.4302612543106079,26718.0,-0.1621,-0.7128,-0.2263,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Hagrid would nt let Harry buy a solid gold cauldron , either - "" It says pewter on yer list "" -",let,"Hagrid would nt let Harry buy a solid gold cauldron , either - "" It says pewter on yer list "" - , but they got a nice set of scales for weighing potion ingredients and a collapsible brass telescope .",-0.9257736578583717,0.9996669292449951,0.2720586061477661,26843.0,0.1531,0.6124,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid asked the man behind the counter for a supply of some basic potion ingredients for Harry,asked,"While Hagrid asked the man behind the counter for a supply of some basic potion ingredients for Harry , Harry himself examined silver unicorn horns at twenty - one Galleons each and minuscule , glittery - black beetle eyes - five Knuts a scoop - .",-0.24932044744491577,0.9990212917327881,-0.3473666310310364,26952.0,0.0,0.1531,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid checked Harrys list,checked,"Outside the Apothecary , Hagrid checked Harrys list again .",-0.9824014883488417,0.999545693397522,-0.8433548659086227,26998.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid definitely did nt meet Harrys eyes,definitely,"There was no doubt about it , Hagrid definitely did nt meet Harrys eyes this time .",-0.9991344871232286,0.9997692108154297,-0.9725171942263842,47113.0,0.4019,0.5873,0.4019,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid know something about Snape that he did nt want to tell Harry,know,And did Hagrid know something about Snape that he did nt want to tell Harry ?,-0.8298797905445099,0.9997642040252686,-0.9946668166667223,47265.0,0.0772,0.0772,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Hagrid , raising his binoculars and peering skyward at the speck that was Harry",peering,"Kept outta trouble , though , that s somethin , said Hagrid , raising his binoculars and peering skyward at the speck that was Harry .",0.11510097980499268,0.9990549087524414,0.975356936454773,61613.0,0.0,-0.4019,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid seized Harry and Hermione,seized,Hagrid seized Harry and Hermione and hoisted them off the path behind a towering oak .,-0.952128428965807,-0.48061877489089966,-0.3538892865180969,83460.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,Hagrid added in a whisper to Harry,added,"I m sorry , Hagrid added in a whisper to Harry , but hell have a harder time frighteninyou , anweve got ta get this done .",0.9965871572494507,0.9998056888580322,-0.9291549846529961,84777.0,0.0,-0.8201,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Harry,"Harry , shocked to see Hagrid shaking with grief and remorse , great tears leaking down into his beard",shocked,"said Harry , shocked to see Hagrid shaking with grief and remorse , great tears leaking down into his beard .",0.5743107795715332,-0.5920425355434418,0.689435601234436,101094.0,-0.6249,-0.6249,-0.3182,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Hagrid,Hermione,Hagrid seized Harry and Hermione,seized,Hagrid seized Harry and Hermione and hoisted them off the path behind a towering oak .,-0.952128428965807,-0.48061877489089966,-0.3538892865180969,83460.0,0.0,0.0,0.0,"{'Hagrid', 'Hermione'}",Harry Potter Book 1
harry potter book 1,Hagrid,Ron,Hagrid Harry borrowed Rons quill,borrowed,"Hagrid Harry borrowed Rons quill , scribbled Yes , please , see you later on the back of the note , and sent Hedwig off again .",-0.9984511717921123,-0.9995218929252587,-0.853832796216011,45099.0,0.0,0.6124,0.0,"{'Hagrid', 'Ron'}",Harry Potter Book 1
harry potter book 1,Hagrid,Ron,"Hagrid , letting go of Fang , who bounded straight at Ron and started licking his ears",letting,"Make yerselves at home , said Hagrid , letting go of Fang , who bounded straight at Ron and started licking his ears .",-0.22816169261932373,0.9979609251022339,0.8437129259109497,46593.0,0.2263,0.2263,0.0,"{'Hagrid', 'Ron'}",Harry Potter Book 1
harry potter book 1,Hagrid,Ron,"Hagrid , glancing at Rons freckles",glancing,"said Hagrid , glancing at Rons freckles .",-0.9556636400520802,0.9989974498748779,-0.4424630403518677,46665.0,0.0,0.0,0.0,"{'Hagrid', 'Ron'}",Harry Potter Book 1
harry potter book 1,Hagrid,Ron,Hagrid asked Ron,asked,Hagrid asked Ron .,0.37508630752563477,0.9990212917327881,0.10156655311584473,46899.0,0.0,0.0,0.0,"{'Hagrid', 'Ron'}",Harry Potter Book 1
harry potter book 1,Hagrid,Snape,"Hagrid , like Ron , told Harry not to worry about it , that Snape liked hardly any of the students",told,"Hagrid , like Ron , told Harry not to worry about it , that Snape liked hardly any of the students .",-0.9765033815056086,-0.13295823335647583,-0.9701453577727079,46825.0,0.7721,0.7721,0.0,"{'Hagrid', 'Snape'}",Harry Potter Book 1
harry potter book 1,Hagrid,Uncle Vernon,"Hagrid read his newspaper , the Daily Prophet Harry had learned from Uncle Vernon that people liked to be left alone while they did this",read,"Harry sat and thought about this while Hagrid read his newspaper , the Daily Prophet Harry had learned from Uncle Vernon that people liked to be left alone while they did this , but it was very difficult , he d never had so many questions in his life .",-0.9322605803608894,0.9979761838912964,0.08131146430969238,21459.0,0.2023,-0.5089,0.0,"{'Uncle Vernon', 'Hagrid'}",Harry Potter Book 1
harry potter book 1,Hagrid,Yeh,"Yeh are if yeh want ter stay at Hogwarts , said Hagrid",said,"Yeh are if yeh want ter stay at Hogwarts , said Hagrid fiercely .",0.43388831615448,0.9940192699432373,0.4774106740951538,82658.0,0.0772,0.0772,0.0,"{'Hagrid', 'Yeh'}",Harry Potter Book 1
harry potter book 1,Hagrid,Yeh,"There s nothinthat lives in the forest that ll hurt yeh if yer with me or Fang , said Hagrid",said,"There s nothinthat lives in the forest that ll hurt yeh if yer with me or Fang , said Hagrid .",0.5946866273880005,0.9940192699432373,0.6232409477233887,83023.0,-0.5267,-0.5267,0.0,"{'Hagrid', 'Yeh'}",Harry Potter Book 1
harry potter book 1,Harry,Dudley,said that Dudley looked like a baby angel - Harry often said that Dudley looked like a pig in a wig,said,Aunt Petunia often said that Dudley looked like a baby angel - Harry often said that Dudley looked like a pig in a wig .,-0.9743318259716034,0.9940192699432373,-0.9847356304526329,6965.0,0.6124,0.6124,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Dudley,"Harry , who could see a huge Dudley tantrum coming on",see,"Harry , who could see a huge Dudley tantrum coming on , began wolfing down his bacon as fast as possible in case Dudley turned the table over .",-0.9675961881875992,0.9997556209564209,-0.258200466632843,7103.0,-0.128,-0.128,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Dudley,"Harry , who could see a huge Dudley tantrum coming on , began wolfing down his bacon as fast as possible in case Dudley turned the table over",began,"Harry , who could see a huge Dudley tantrum coming on , began wolfing down his bacon as fast as possible in case Dudley turned the table over .",-0.22705113887786865,0.9996174573898315,-0.258200466632843,7103.0,-0.128,-0.128,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Dudley,"Harry and Uncle Vernon watched Dudley unwrap the racing bike , a video camera , a remote control airplane , sixteen new computer games , and a VCR",watched,"At that moment the telephone rang and Aunt Petunia went to answer it while Harry and Uncle Vernon watched Dudley unwrap the racing bike , a video camera , a remote control airplane , sixteen new computer games , and a VCR .",-0.44871407747268677,0.9997744560241699,-0.3622131943702698,7276.0,0.0,0.0,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Dudley,"Aunt Petunia and Dudley , looking terrified at the very sight of Harry",terrified,"Behind him stood Aunt Petunia and Dudley , looking terrified at the very sight of Harry .",-6.467103958129883e-05,-0.9979927209205925,0.7792534828186035,103003.0,-0.6124,-0.6124,-0.6124,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Dumbledore,"Harry turned over his card and read : ALBUS DUMBLEDORE CURRENTLY HEADMASTER OF HOGWARTS Considered by many the greatest wizard of modern times , Dumbledore is particularly famous for his defeat of the Dark wizard Grindelwald in 1945 , for the discovery of the twelve uses of dragons blood , and his work on alchemy with his partner , Nicolas Flamel",read,"I might get Agrippa - thanks Harry turned over his card and read : ALBUS DUMBLEDORE CURRENTLY HEADMASTER OF HOGWARTS Considered by many the greatest wizard of modern times , Dumbledore is particularly famous for his defeat of the Dark wizard Grindelwald in 1945 , for the discovery of the twelve uses of dragons blood , and his work on alchemy with his partner , Nicolas Flamel .",0.9692667722702026,0.9979761838912964,0.9639238119125366,34223.0,0.296,0.6249,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Harry,Dumbledore,"Harry turned the card back over and saw , to his astonishment , that Dumbledores face had disappeared",saw,"Harry turned the card back over and saw , to his astonishment , that Dumbledores face had disappeared .",-0.9819180741906166,0.9969500303268433,-0.9753545559942722,34303.0,-0.2263,-0.2263,0.0,"{'Harry', 'Dumbledore'}",Harry Potter Book 1
harry potter book 1,Harry,Gryffindor,Harry tried to turn back toward the Gryffindor goal posts,tried,Harry tried to turn back toward the Gryffindor goal posts - he had half a mind to ask Wood to call time - out - and then he realized that his broom was completely out of his control .,-0.9783031437546015,0.9995204210281372,-0.9956975099630654,62370.0,0.0,0.0,0.0,"{'Gryffindor', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry looked back at Hagrid,looked,"Harry looked back at Hagrid , smiling , and saw that Hagrid was positively beaming at him .",0.9954288005828857,0.9936122894287109,0.9995924234390259,19630.0,0.0,0.7506,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,"Harry looked back at Hagrid , smiling , and saw that Hagrid was positively beaming at him",saw,"Harry looked back at Hagrid , smiling , and saw that Hagrid was positively beaming at him .",0.9996188879013062,0.9969500303268433,0.9995924234390259,19630.0,0.7506,0.7506,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry followed Hagrid,followed,Harry followed Hagrid out onto the rock .,0.9905760288238525,0.9992678165435791,0.9986740350723267,21160.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry still staring at Hagrid,staring,"They settled down in the boat , Harry still staring at Hagrid , trying to imagine him flying .",-0.03190732002258301,0.9994887113571167,0.1718149185180664,21259.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,"Hagrid , said Harry",said,"Hagrid , said Harry , panting a bit as he ran to keep up , did you say there are dragons at Gringotts ?",-0.8993339240550995,0.9940192699432373,-0.42852550745010376,21773.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry had the most peculiar feeling that only he and Hagrid could see it,had,"In fact , Harry had the most peculiar feeling that only he and Hagrid could see it .",-0.09450292587280273,0.9996227025985718,-0.45607203245162964,22553.0,0.3962,0.3962,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,"That s Hagrid , said Harry",said,"That s Hagrid , said Harry , pleased to know something the boy did nt .",-0.6979587078094482,0.9940192699432373,0.9605201482772827,25846.0,0.0,0.4404,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry wanted to watch Hagrid until he was out of sight,wanted,Harry wanted to watch Hagrid until he was out of sight ;,-0.9877211172133684,0.9997777938842773,-0.996338133700192,29204.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry wanted to watch Hagrid,watch,Harry wanted to watch Hagrid until he was out of sight ;,0.9991968870162964,0.9997692108154297,-0.996338133700192,29204.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry and Ron were delighted to hear Hagrid call Filch that old git,hear,Harry and Ron were delighted to hear Hagrid call Filch that old git .,0.8935142755508423,0.9997754096984863,0.9457335472106934,46742.0,0.5106,0.5106,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry could nt help thinking that Hagrid did nt quite meet his eyes when he said that,help,Yet Harry could nt help thinking that Hagrid did nt quite meet his eyes when he said that .,-0.9961408267263323,0.9985653162002563,-0.9855543030425906,46869.0,0.4019,0.4019,0.4019,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry could nt help thinking that Hagrid did nt quite meet his eyes when he said that,thinking,Yet Harry could nt help thinking that Hagrid did nt quite meet his eyes when he said that .,-0.9961408267263323,0.9997856616973877,-0.9855543030425906,46869.0,0.4019,0.4019,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry wondered if Hagrid had changed the subject on purpose,wondered,Harry wondered if Hagrid had changed the subject on purpose .,-0.998998595867306,0.18416285514831543,-0.9988530743867159,46915.0,0.0,0.0,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,"Harry and Ron walked back to the castle for dinner , their pockets weighed down with rock cakes they d been too polite to refuse , Harry thought that none of the lessons he d had so far had given him as much to think about as tea with Hagrid",thought,"As Harry and Ron walked back to the castle for dinner , their pockets weighed down with rock cakes they d been too polite to refuse , Harry thought that none of the lessons he d had so far had given him as much to think about as tea with Hagrid .",-0.9969355568755418,0.9996993541717529,-0.9983542272821069,47197.0,-0.296,-0.296,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,"Harry watched Hagrid getting redder and redder in the face as he called for more wine , finally kissing Professor McGonagall on the cheek , who , to Harrys amazement , giggled and blushed , her top hat lopsided",watched,"Harry watched Hagrid getting redder and redder in the face as he called for more wine , finally kissing Professor McGonagall on the cheek , who , to Harrys amazement , giggled and blushed , her top hat lopsided .",0.9040905237197876,0.9997744560241699,0.8996551036834717,67107.0,0.8885,0.8885,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,Harry saw that Hagrid looked very worried,saw,Harry saw that Hagrid looked very worried .,-0.46298879384994507,0.9969500303268433,-0.6638756990432739,83319.0,-0.3597,-0.3597,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hagrid,"Harry , shocked to see Hagrid shaking with grief and remorse , great tears leaking down into his beard",see,"said Harry , shocked to see Hagrid shaking with grief and remorse , great tears leaking down into his beard .",0.5743107795715332,0.9997556209564209,0.689435601234436,101094.0,-0.6249,-0.6249,0.0,"{'Hagrid', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,Harry heard Hermione snap,heard,"You re saying it wrong , Harry heard Hermione snap .",-0.5005000829696655,0.9997379779815674,-0.996683246223256,56702.0,0.0,-0.4767,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,Harry and Ron overheard Parvati Patil telling her friend Lavender that Hermione was crying in the girls bathroom and wanted to be left alone,overheard,"On their way down to the Great Hall for the Halloween feast , Harry and Ron overheard Parvati Patil telling her friend Lavender that Hermione was crying in the girls bathroom and wanted to be left alone .",-0.8819436654448509,-0.999239849159494,-0.7642050981521606,56958.0,-0.2263,0.4939,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,Harry now had Hermione,had,It was really lucky that Harry now had Hermione as a friend .,0.999708890914917,0.9996227025985718,0.9997375011444092,59558.0,0.0,0.7425,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,"Harry headed straight back to the Gryffindor common room , where he found Ron and Hermione playing chess",headed,"The rest of the team hung back to talk to one another as usual at the end of practice , but Harry headed straight back to the Gryffindor common room , where he found Ron and Hermione playing chess .",-0.13360697031021118,0.9992128610610962,-0.11487621068954468,71437.0,0.4019,0.5499,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,"Harry felt in the pocket of his robes and pulled out a Chocolate Frog , the very last one from the box Hermione had given him for Christmas",pulled,"Harry felt in the pocket of his robes and pulled out a Chocolate Frog , the very last one from the box Hermione had given him for Christmas .",0.16589903831481934,0.9916491508483887,0.13303887844085693,71909.0,0.0,0.0,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,"Harry knew , when they wished him good luck outside the locker rooms the next afternoon , that Ron and Hermione were wondering whether they d ever see him alive again",knew,"Harry knew , when they wished him good luck outside the locker rooms the next afternoon , that Ron and Hermione were wondering whether they d ever see him alive again .",-0.8673522919416428,0.999701738357544,-0.8531065434217453,73014.0,0.8176,0.8176,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,Little did Harry know that Ron and Hermione had been secretly practicing the Leg - Locker Curse,Little,Little did Harry know that Ron and Hermione had been secretly practicing the Leg - Locker Curse .,-0.14987140893936157,0.9272763729095459,-0.22110998630523682,73126.0,-0.5423,-0.5423,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,Harry and Ron beamed at Hermione,beamed,Harry and Ron beamed at Hermione .,0.9996525049209595,0.9997148513793945,0.9996448755264282,76540.0,0.0,0.0,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,Harry knew Ron and Hermione were thinking the same as he was,knew,Harry knew Ron and Hermione were thinking the same as he was .,0.9826685190200806,0.999701738357544,0.9785600900650024,76677.0,0.0,0.0,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,Harry told Hermione,told,"Its too late to change the plan now , Harry told Hermione .",0.9923423528671265,-0.13295823335647583,-0.9856128189712763,78944.0,0.0,0.0,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,Harry began to tell him and Hermione what had happened in the forest,began,"In a matter of seconds , though , he was wide - eyed as Harry began to tell him and Hermione what had happened in the forest .",0.9947893619537354,0.9996174573898315,0.9985474348068237,86390.0,0.0,0.0258,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,"Harry had just said , At least Hermiones on Snapes tail",just,"Harry had just said , At least Hermiones on Snapes tail , when the portrait of the Fat Lady swung open and Hermione came in .",-0.12858331203460693,0.9976705312728882,0.987008810043335,89519.0,0.0,0.0,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Hermione,"Lucky you pay attention in Herbology , Hermione , said Harry",said,"Lucky you pay attention in Herbology , Hermione , said Harry as he joined her by the wall , wiping sweat off his face .",0.9950690269470215,0.9940192699432373,0.9875662326812744,92542.0,0.34,0.34,0.0,"{'Hermione', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Malfoy,"Harry caught sight of Malfoy , Crabbe , and Goyles triumphant faces",caught,"Harry caught sight of Malfoy , Crabbe , and Goyles triumphant faces as he left , walking numbly in Professor McGonagalls wake as she strode toward the castle .",0.9988276958465576,0.9996422529220581,-0.7691487520933151,49490.0,0.5267,0.25,0.0,"{'Malfoy', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Malfoy,"Harry , fighting not to laugh at the look of horror on Malfoys face",fighting,"A Nimbus Two Thousand , sir , said Harry , fighting not to laugh at the look of horror on Malfoys face .",0.9974478483200073,-0.9995216207171325,0.9881254434585571,54598.0,-0.8452,-0.8452,-0.3612,"{'Malfoy', 'Harry'}",Harry Potter Book 1
harry potter book 1,Harry,Malfoy,"Harry , fighting not to laugh at the look of horror on Malfoys face",laugh,"A Nimbus Two Thousand , sir , said Harry , fighting not to laugh at the look of horror on Malfoys face .",0.9974478483200073,0.9997575283050537,0.9881254434585571,54598.0,-0.8452,-0.8452,0.5574,"{'Malfoy', 'Harry'}",Harry Potter Book 1
