book,subject,object,sub_sentence,verb,sentence,sub_sent_score,verb_score,sent_score,sent_loc,sub_sent_vader,sent_vader,verb_vader,pair,title
harry_potter_book_1,Dudley,Harry,"Harry was allowed out of Harry cupboard again , the summer holidays had started and Dudley had already broken Dudley new video camera , crashed Dudley remote control airplane , and , first time out on Dudley racing bike , knocked",knocked,"By the time Harry was allowed out of Harry cupboard again , the summer holidays had started and Dudley had already broken Dudley new video camera , crashed Dudley remote control airplane , and , first time out on Dudley racing bike , knocked down Harry as Harry crossed Privet Drive on Harry crutches .",-0.773407369852066,0.9825223684310913,-0.9840958565473557,10409.0,-0.128,-0.128,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,"Harry stuff Harrys heads down the toilet the first day at Stonewall , Dudley told",told,"Harry stuff Harrys heads down the toilet the first day at Stonewall , Dudley told Harry .",-0.9993401401443407,-0.13295823335647583,-0.9991925016511232,10655.0,0.0,0.0,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Dudley could work out what Harryd said,work,"Then Harry ran , before Dudley could work out what Harryd said .",0.6030286550521851,0.9997210502624512,-0.9974114377982914,10716.0,0.0,0.0,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Dudley bawling at Harry,bawling,"From downstairs came the sound of Dudley bawling at Harry , Dudley do nt want him in there .",-0.9699508082121611,-0.9991775909438729,-0.9865746283903718,12651.0,0.0,0.0772,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,"Dudleyd screamed , whacked Uncle Vernon with Dudley Smelting stick , been sick on purpose , kicked Harry",kicked,"Dudleyd screamed , whacked Uncle Vernon with Dudley Smelting stick , been sick on purpose , kicked Harry , and thrown Dudley tortoise through the greenhouse roof , and Dudley still did nt have Dudley room back .",-0.9881980866193771,-0.9974484909325838,-0.9846883760765195,12746.0,-0.6808,-0.6808,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Dudley asked Harry,asked,Dudley asked Harry in amazement .,-0.10691124200820923,0.9990212917327881,0.9201611280441284,13630.0,0.0,0.5423,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Dudley asked Harry dully,asked,Dudley asked Harry dully late that afternoon .,-0.9752506911754608,0.9990212917327881,-0.689596563577652,14376.0,-0.2732,-0.2732,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Dudley told Harry,told,"Its Monday , Dudley told Harry .",0.0872812271118164,-0.13295823335647583,0.058554649353027344,14422.0,0.0,0.0,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,"The lighted dial of Dudley watch , which was dangling over the edge of the sofa on Dudley fat wrist , told Harry Harryd",told,"The lighted dial of Dudley watch , which was dangling over the edge of the sofa on Dudley fat wrist , told Harry Harryd be eleven in ten minutes time .",-0.6300429403781891,-0.13295823335647583,-0.6957712173461914,15058.0,0.0,0.0,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Harryd spent Harry life being clouted by Dudley,clouted,"Harryd spent Harry life being clouted by Dudley , and bullied by Harry and Uncle Vernon ;",-0.966380350291729,-0.9976992739830166,-0.9062654450535774,19374.0,0.0,-0.6249,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,"Harryd once defeated Dudley , how come Dudley had always been able to kick",kick,"If Harryd once defeated Dudley , how come Dudley had always been able to kick Harry around like a football ?",0.3481745719909668,0.9993274211883545,-0.966103121638298,19424.0,-0.4767,-0.1531,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,"chased by Dudleys gang , Harry",chased,"chased by Dudleys gang , Harry had somehow found Harry out of Harry reach .",0.3739379644393921,0.8844273090362549,-0.9239741191267967,19553.0,0.0,0.0258,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,"chased by Dudleys gang , Harry had somehow found Harry out of Harry reach",found,"chased by Dudleys gang , Harry had somehow found Harry out of Harry reach .",-0.9403348937630653,0.9997963905334473,-0.9239741191267967,19553.0,0.0258,0.0258,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Dudley had hit Harry,hit,"and the very last time Dudley had hit Harry , had nt Dudley got Dudley revenge , without even realizing Dudley was doing it ?",-0.998643540777266,0.999683141708374,-0.9871354773640633,19593.0,0.0,-0.5267,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Harry and Ron were followed into their boat by Dudley and Hermione,followed,Harry and Ron were followed into their boat by Dudley and Hermione .,0.8112367391586304,0.9992678165435791,0.6432124376296997,37494.0,0.0,0.0,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Dudley to think Harry liked him,think,"Harry had always been last to be chosen , not because Harry was no good , but because Harry wanted Dudley to think Harry liked him .",-0.9992380120093003,0.999706506729126,-0.8802909329533577,39828.0,0.4215,0.4583,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Harry,Dudley had always taken anything that Harry really wanted,taken,"Dudley had always taken anything that Harry really wanted , even if it made Dudley sick .",0.3667832612991333,-0.999544776219409,0.9968127012252808,41100.0,0.0,-0.5106,0.0,"{'Dudley', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Ron,Harry and Ron were followed into their boat by Dudley and Hermione,followed,Harry and Ron were followed into their boat by Dudley and Hermione .,0.8112367391586304,0.9992678165435791,0.6432124376296997,37494.0,0.0,0.0,0.0,"{'Dudley', 'Ron'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Uncle Vernon,Dudley looked a lot like Uncle Vernon,looked,Dudley looked a lot like Uncle Vernon .,0.9690204858779907,0.9936122894287109,0.8682689666748047,6926.0,0.3612,0.3612,0.0,"{'Dudley', 'Uncle Vernon'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Uncle Vernon,Dudley whined at Uncle Vernon,whined,"Make it move , Dudley whined at Uncle Vernon .",-0.9931481704115868,-0.9910285556688905,-0.9978019036352634,9170.0,-0.2263,-0.2263,-0.2263,"{'Dudley', 'Uncle Vernon'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Uncle Vernon,"Dudleyd screamed , whacked Uncle Vernon with Dudley Smelting stick",screamed,"Dudleyd screamed , whacked Uncle Vernon with Dudley Smelting stick , been sick on purpose , kicked Harry , and thrown Dudley tortoise through the greenhouse roof , and Dudley still did nt have Dudley room back .",-0.9746130928397179,-0.992263772059232,-0.9846883760765195,12746.0,-0.3182,-0.6808,-0.3182,"{'Dudley', 'Uncle Vernon'}",Harry Potter Book 1
harry_potter_book_1,Dudley,Uncle Vernon,"Dudleyd screamed , whacked Uncle Vernon",whacked,"Dudleyd screamed , whacked Uncle Vernon with Dudley Smelting stick , been sick on purpose , kicked Harry , and thrown Dudley tortoise through the greenhouse roof , and Dudley still did nt have Dudley room back .",-0.9539892189204693,-0.9966405322775245,-0.9846883760765195,12746.0,-0.3182,-0.6808,0.0,"{'Dudley', 'Uncle Vernon'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Hagrid,Dumbledore think it - wise - to trust Hagrid with something as important as this,think,Dumbledore think it - wise - to trust Hagrid with something as important as this ?,0.6012780666351318,0.999706506729126,-0.9976696372032166,4862.0,0.802,0.802,0.0,"{'Dumbledore', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Hagrid,Dumbledore ca nt pretend Hagrids not careless,pretend,"Harrym not saying Hagrid heart is nt in the right place , said Harry grudgingly , but Dumbledore ca nt pretend Hagrids not careless .",-0.9980806773528457,-0.9994677155627869,-0.9467663429677486,4894.0,0.1803,-0.0307,-0.1027,"{'Dumbledore', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Hagrid,Dumbledore let Hagrid stay on as Harry,let,But Dumbledore let Hagrid stay on as Harry .,-0.9634394198656082,0.9996669292449951,-0.9902770258486271,20231.0,0.0,0.0,0.0,"{'Dumbledore', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Hagrid,Dumbledores trusted Hagrid,trusted,Dumbledores trusted Hagrid .,0.9948517084121704,0.999788761138916,0.9765561819076538,24449.0,0.4767,0.4767,0.4767,"{'Dumbledore', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore know it was Harry,know,How did Dumbledore know it was Harry ?,0.9993622303009033,0.9997642040252686,-0.8623604327440262,3206.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Harry ca nt blame them , said Dumbledore",said,"Harry ca nt blame them , said Dumbledore gently .",-0.9894077014178038,0.9940192699432373,0.6728582382202148,3412.0,-0.34,0.1531,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore have never seen any reason to be frightened of saying Harrys name,seen,Dumbledore have never seen any reason to be frightened of saying Harrys name .,0.7437729835510254,0.9997689723968506,0.6269803047180176,3745.0,-0.4404,-0.4404,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore went to find Harry,find,Dumbledore went to find Harry .,0.997205376625061,0.9998013973236084,0.9943782091140747,4047.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore reached out and patted Harry,patted,Dumbledore reached out and patted Harry on the shoulder .,0.9985634088516235,0.9799736738204956,0.998857855796814,4116.0,0.1027,0.1027,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore tried to kill Harry , Harry",tried,"Harryre saying Dumbledore tried to kill Harry , Harry .",-0.999112918972969,0.9995204210281372,-0.9886579141020775,4161.0,-0.6908,-0.6908,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore tried to kill Harry , Harry",kill,"Harryre saying Dumbledore tried to kill Harry , Harry .",-0.999112918972969,-0.9993694664444774,-0.9886579141020775,4161.0,-0.6908,-0.6908,-0.6908,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore could nt kill Harry,kill,Dumbledore could nt kill Harry .,-0.8401611596345901,-0.9993694664444774,-0.8226960152387619,4183.0,-0.6908,-0.6908,-0.6908,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore suppose it was Dumbledore who told Harry Dumbledored be here , by the way",suppose,"Dumbledore suppose it was Dumbledore who told Harry Dumbledored be here , by the way ?",-0.9399476870894432,0.9912213087081909,-0.9926990550011396,4414.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledoreve come to bring Harry,bring,Dumbledoreve come to bring Harry to Harry aunt and uncle .,0.9996401071548462,0.9998033046722412,0.9990754127502441,4465.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore could nt find two people who are less like Harry,find,Dumbledore could nt find two people who are less like Harry .,0.22976338863372803,0.9998013973236084,0.19667577743530273,4542.0,0.2975,0.2975,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Harry eyed Dumbledore cloak suddenly as though Harry thought Dumbledore might be hiding,hiding,Harry eyed Dumbledore cloak suddenly as though Harry thought Dumbledore might be hiding Harry underneath it .,-0.5625612437725067,-0.9988126917742193,-0.35272496938705444,4837.0,-0.296,-0.296,-0.296,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore took Harry,took,Dumbledore took Harry in Dumbledore arms and turned toward Harry house .,-0.9974402454681695,0.18745028972625732,0.9971791505813599,5349.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore laid Harry,laid,"Dumbledore laid Harry gently on the doorstep , took a letter out of his cloak , tucked it inside Harrys blankets , and then came back to Harry .",0.38569629192352295,0.6506098508834839,0.9853359460830688,5547.0,0.0,0.4588,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore shall see Harry,see,"Dumbledore shall see Harry soon , Dumbledore expect , Harry , said Dumbledore , nodding to Harry .",0.9965938329696655,0.9997556209564209,0.8782026767730713,5729.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore shall see Harry soon , Dumbledore expect , Harry , said Dumbledore , nodding to Harry",nodding,"Dumbledore shall see Harry soon , Dumbledore expect , Harry , said Dumbledore , nodding to Harry .",0.9159314632415771,-0.7803382277488708,0.8782026767730713,5729.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore told Hagrid there might be trouble gettinhold of Harry , how much Harry did nt know",told,"Hagrid had no idea , when Dumbledore told Hagrid there might be trouble gettinhold of Harry , how much Harry did nt know .",-0.6327534019947052,-0.13295823335647583,-0.3303726315498352,17897.0,-0.4019,-0.5994,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore let Hagrid stay on as Harry,let,But Dumbledore let Hagrid stay on as Harry .,-0.9634394198656082,0.9996669292449951,-0.9902770258486271,20231.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore was beaming at Harry,beaming,"Dumbledore was beaming at Harry , Dumbledore arms opened wide , as if nothing could have pleased Dumbledore more than to see Harry there .",0.9995979070663452,0.9997498989105225,0.999214768409729,40850.0,0.0,-0.3412,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore have a few start - of - term notices to give Harry,have,Dumbledore have a few start - of - term notices to give Harry .,-0.9302731454372406,0.999774694442749,-0.8681462556123734,42256.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore must tell Harry that this year , the third - floor corridor on the right - hand side is out of bounds to Harry",tell,"And finally , Dumbledore must tell Harry that this year , the third - floor corridor on the right - hand side is out of bounds to Harry .",-0.9689028076827526,0.9996341466903687,-0.9741146955639124,42375.0,0.4939,0.4939,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore usually gives Harry a reason why Harryre not allowed to go somewhere - the forests full of dangerous beasts,gives,"Its odd , because Dumbledore usually gives Harry a reason why Harryre not allowed to go somewhere - the forests full of dangerous beasts , Harry knows that .",-0.991398255340755,0.9997332096099854,-0.9152902290225029,42454.0,-0.4767,-0.6597,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore conducted Harry last few lines,conducted,"Dumbledore conducted Harry last few lines with Dumbledore wand and when Harry had finished , Dumbledore was one of those who clapped loudest .",0.8162506818771362,0.9985469579696655,0.9926270246505737,42724.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore , pulling Harry",pulling,"said Dumbledore , pulling Harry to Harry feet .",0.3294963836669922,0.9991072416305542,0.9981935024261475,85249.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore looked carefully at Harry,looked,"Dumbledore looked carefully at Harry , Dumbledore eyes lingering on the scar that stood out , livid , on Harrys forehead .",0.9992296695709229,0.9936122894287109,0.9978452920913696,85288.0,0.128,-0.4588,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Harry are Harry , Dumbledore said",said,"Harry are Harry , Dumbledore said .",0.9986785650253296,0.9940192699432373,0.998092532157898,85312.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore have Harry on Dumbledore,have,Dumbledore have Harry on Dumbledore back !,0.8458598852157593,0.999774694442749,0.9994076490402222,85428.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore bellowed at Harry,bellowed,Dumbledore bellowed at Harry .,-0.9944996763952076,-0.5826932787895203,-0.9952010787092149,85629.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore saved Harry,saved,"What was that thing Dumbledore saved Harry from , anyway ?",0.9961566925048828,0.9996979236602783,-0.9895443161949515,85733.0,0.4215,0.4215,0.4215,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore slowed to a walk , warned Harry to keep Harry head bowed in case of low - hanging branches",warned,"Dumbledore slowed to a walk , warned Harry to keep Harry head bowed in case of low - hanging branches , but did not answer Harrys question .",-0.9579382687807083,-0.999431784322951,-0.9947079680860043,85745.0,-0.4939,-0.2732,-0.2732,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore slowed to a walk , warned Harry to keep Harry head bowed in case of low - hanging branches , but did not answer Harrys question",answer,"Dumbledore slowed to a walk , warned Harry to keep Harry head bowed in case of low - hanging branches , but did not answer Harrys question .",-0.9960614172741771,0.9997174739837646,-0.9947079680860043,85745.0,-0.2732,-0.2732,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore did nt want to talk to Harry,want,Harry made Harry way through the trees in silence for so long that Harry thought Dumbledore did nt want to talk to Harry anymore .,-0.9990679987240583,0.9997830390930176,-0.9982950339326635,85776.0,0.0772,0.0772,0.0772,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore did nt want to talk to Harry,talk,Harry made Harry way through the trees in silence for so long that Harry thought Dumbledore did nt want to talk to Harry anymore .,-0.9990679987240583,-0.9780133236199617,-0.9982950339326635,85776.0,0.0772,0.0772,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore leave Harry,leave,"This is where Dumbledore leave Harry , Dumbledore murmured as Hagrid hurried off to examine Hermione .",-0.9988844610052183,-0.9995503954123706,-0.9943608562462032,86274.0,-0.0516,-0.0516,-0.0516,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,"Dumbledore turned and cantered back into the depths of the forest , leaving Harry",leaving,"Dumbledore turned and cantered back into the depths of the forest , leaving Harry shivering behind Dumbledore .",-0.9866194510832429,-0.9995357870066073,-0.5381731986999512,86342.0,0.0,0.0,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore should have let Voldemort kill Harry,let,Snape thinks Dumbledore should have let Voldemort kill Harry .,-0.9991439300356433,0.9996669292449951,-0.9983088824665174,86562.0,-0.6908,-0.6908,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Dumbledore,Harry,Dumbledore might back Harry,back,Dumbledore might back Harry up if Snape does nt stop him .,0.9790123701095581,0.9997849464416504,0.1881483793258667,88495.0,0.0,-0.296,0.0,"{'Dumbledore', 'Harry'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Dudley,Hagrid brought the umbrella swishing down through the air to point at Dudley,point,"Hagrid brought the umbrella swishing down through the air to point at Dudley - there was a flash of violet light , a sound like a firecracker , a sharp squeal , and the next second , Dudley was dancing on the spot with Dudley hands clasped over Dudley fat bottom , howling in pain .",0.07714557647705078,0.9996544122695923,-0.25797271728515625,19920.0,0.0,-0.2023,0.0,"{'Dudley', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Dudley,Hagrid suppose Dudley was so much like a pig anyway there was nt much left ter do,suppose,"Meant ter turn Dudley into a pig , but Hagrid suppose Dudley was so much like a pig anyway there was nt much left ter do .",-0.999381379398983,0.9912213087081909,-0.9990670658880845,20063.0,0.4173,0.5672,0.0,"{'Dudley', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Dumbledore,"Hagridve got Harry , Dumbledore",got,"Hagridve got Harry , Dumbledore .",0.9973316192626953,0.9997484683990479,0.9980278015136719,5154.0,0.0,0.0,0.0,"{'Dumbledore', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Dumbledore,"Hagrid saw Dumbledore leave it ,",saw,"Hagrid saw Dumbledore leave it , Dursley !",-0.9955948954448104,0.9969500303268433,-0.19455790519714355,16836.0,-0.0516,-0.126,0.0,"{'Dumbledore', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Dumbledore,AnHagridve also got a letter here from Dumbledore,also,"AnHagridve also got a letter here from Dumbledore , said Hagrid importantly , throwing out his chest .",0.9701633453369141,0.9995619058609009,0.3774561882019043,24293.0,0.0,0.3182,0.0,"{'Dumbledore', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Harry,Hagrids bringing Harry,bringing,Hagrids bringing Harry .,0.9969433546066284,0.9997944831848145,0.9893753528594971,4855.0,0.0,0.0,0.0,"{'Harry', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Harry,"Hagridve got Harry , Dumbledore",got,"Hagridve got Harry , Dumbledore .",0.9973316192626953,0.9997484683990479,0.9980278015136719,5154.0,0.0,0.0,0.0,"{'Harry', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Harry,Hagrid got Harry,got,"No , Dumbledore - house was almost destroyed , but Hagrid got Harry out all right before Harry started swarminaround .",-0.9597129374742508,0.9997484683990479,0.5421080589294434,5170.0,0.0,-0.3723,0.0,"{'Harry', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Harry,"Harry , Hagridll wake",wake,"hissed Harry , Hagridll wake Harry !",0.9790464639663696,0.9997026920318604,-0.9331397339701653,5423.0,0.0,0.0,0.0,"{'Harry', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Harry,"Hagrid , turning to stare at Harry , who shrank back into the shadows",stare,"barked Hagrid , turning to stare at Harry , who shrank back into the shadows .",-0.7245594561100006,0.9920095205307007,-0.3911147713661194,16381.0,0.0,0.0,0.0,"{'Harry', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Harry,"Hagrid , Hagrid growled at Harry , that Harry",growled,"Do Harry mean ter tell Hagrid , Hagrid growled at Harry , that Harry !",-0.9628549106419086,-0.7209368348121643,-0.913854219019413,16502.0,0.0,0.0,0.0,"{'Harry', 'Hagrid'}",Harry Potter Book 1
harry_potter_book_1,Hagrid,Harry,"Hagrid simply waved Hagrid hand and said , About Harry world",simply,"But Hagrid simply waved Hagrid hand and said , About Harry world , Hagrid mean .",-0.8140145838260651,-0.0016060471534729004,-0.9711716789752245,16584.0,0.4939,0.6486,0.0,"{'Harry', 'Hagrid'}",Harry Potter Book 1
